product_name,current_price,price,percent_discount,rating,link,brand_id,series,devices
Bộ loa thanh Samsung HW-Q930C/XV,20.990.000₫,,,,https://www.thegioididong.com/loa-laptop/loa-thanh-samsung-hw-q930c-xv,6,,Laptop Speaker
Bộ loa thanh Samsung HW-Q990C/XV,32.990.000₫,,,,https://www.thegioididong.com/loa-laptop/loa-thanh-samsung-hw-q990c-xv,6,,Laptop Speaker
Loa tháp Samsung MX-ST50B,6.490.000₫,10.990.000₫,-40%,4,https://www.thegioididong.com/loa-laptop/loa-thap-samsung-mx-st50b-230w,6,,Laptop Speaker
Loa thanh Samsung HW-S61B,6.990.000₫,8.990.000₫,-22%,,https://www.thegioididong.com/loa-laptop/loa-thanh-samsung-hw-s61b,6,,Laptop Speaker
Bộ loa thanh Samsung HW-B550,5.090.000₫,6.990.000₫,-27%,24,https://www.thegioididong.com/loa-laptop/loa-thanh-samsung-hw-b550,6,,Laptop Speaker
Bộ loa thanh Samsung HW-B650,6.090.000₫,8.490.000₫,-28%,8,https://www.thegioididong.com/loa-laptop/loa-thanh-samsung-hw-b650,6,,Laptop Speaker
Bộ loa thanh Samsung HW-Q630B,4.990.000₫,9.990.000₫,-50%,42,https://www.thegioididong.com/loa-laptop/loa-thanh-samsung-hw-q630b,6,,Laptop Speaker
Bộ loa thanh Samsung HW-Q700B,9.990.000₫,13.990.000₫,-28%,5,https://www.thegioididong.com/loa-laptop/loa-thanh-samsung-hw-q700b,6,,Laptop Speaker
Bộ loa thanh Samsung HW-Q930B,17.990.000₫,24.990.000₫,-28%,,https://www.thegioididong.com/loa-laptop/loa-thanh-samsung-hw-q930b,6,,Laptop Speaker
Bộ loa thanh Samsung HW-T420,2.490.000₫,3.490.000₫,-28%,193,https://www.thegioididong.com/loa-laptop/loa-thanh-samsung-hw-t420,6,,Laptop Speaker
Loa tháp Samsung MX-T70/XV,6.990.000₫,10.990.000₫,-36%,148,https://www.thegioididong.com/loa-laptop/loa-thap-samsung-mx-t70-xv,6,,Laptop Speaker
Loa tháp Samsung MX-ST90B,10.990.000₫,19.990.000₫,-45%,,https://www.thegioididong.com/loa-laptop/loa-thanh-samsung-mx-st90b,6,,Laptop Speaker
Loa karaoke xách tay Mobell MK-4020,2.450.000₫,4.090.000₫,-40%,57,https://www.thegioididong.com/loa-laptop/loa-karaoke-xach-tay-mobell-mk-4020,7,,Laptop Speaker
Loa kéo Mobell MK-5070,3.300.000₫,4.590.000₫,-28%,67,https://www.thegioididong.com/loa-laptop/loa-keo-karaoke-mobell-mk-5070-400w,7,,Laptop Speaker
Loa kéo Mobell MK-2120C,1.410.000₫,1.890.000₫,-25%,122,https://www.thegioididong.com/loa-laptop/loa-keo-karaoke-mobell-mk-2120c-30w,7,,Laptop Speaker
Loa kéo Mobell MK-7080,6.940.000₫,8.990.000₫,-22%,66,https://www.thegioididong.com/loa-laptop/loa-keo-karaoke-mobell-mk-7080-1000w,7,,Laptop Speaker
Loa kéo Mobell MK-6080,5.390.000₫,6.990.000₫,-22%,58,https://www.thegioididong.com/loa-laptop/loa-keo-karaoke-mobell-mk-6080-500w,7,,Laptop Speaker
Loa vi tính Bluetooth Enkor S2880,1.485.000₫,1.600.000₫,-7%,236,https://www.thegioididong.com/loa-laptop/loa-vi-tinh-21-enkor-s2880-den,8,,Laptop Speaker
Loa vi tính Enkor E50,495.000₫,600.000₫,-17%,166,https://www.thegioididong.com/loa-laptop/loa-vi-tinh-21-enkor-e50-den,8,,Laptop Speaker
